#{"t_start": 1774620676.1220536, "env_id": "None"}
r,l,t
163.780068,74,66039.212254
172.124917,113,66053.567498
121.832098,21,66056.485309
122.606814,27,66060.043138
-111.138051,80,66069.136021
134.177994,34,66075.196536
145.197122,41,66081.990259
-55.282734,91,66094.108839
172.613023,68,66102.021385
-79.6055,40,66106.945091
132.177022,35,66111.322049
133.675403,36,66117.627317
144.006566,50,66125.375957
-69.898456,57,66133.869716
149.41186,82,66144.939534
120.369221,29,66150.49253
131.914767,40,66157.189702
136.287372,65,66164.730794
135.227591,54,66172.890056
147.489392,52,66180.812123
153.150277,51,66186.860398
-94.500898,56,66195.242112
144.574359,54,66203.380573
140.251639,44,66210.492907
114.703315,52,66218.44811
147.127296,52,66224.629201
157.872128,64,66233.834705
-55.736497,62,66242.840684
143.882296,40,66249.543128
121.778773,37,66254.125278
-36.533797,98,66265.077258
130.046776,31,66269.058407
-86.211957,42,66274.160722
130.605811,40,66280.853687
147.320109,47,66286.513064
133.653579,40,66293.209158
127.283588,38,66299.690488
143.079562,48,66305.440155
136.19802,72,66315.471616
146.522334,57,66323.925074
-85.533378,45,66331.134105
-72.571669,48,66336.870883
126.054531,33,66341.021085
138.015219,48,66348.570031
149.390935,47,66354.191838
155.809123,71,66362.411067
137.983102,44,66367.715239
169.544837,67,66377.236563
-55.886678,73,66387.406995
152.365534,63,66396.524156
148.175325,47,66403.928332
-291.463749,56,66555.823633
162.818273,63,66564.898943
152.685383,65,66574.213916
124.630447,68,66583.845052
120.601874,28,66587.487895
158.517053,63,66596.613096
127.426052,34,66602.679108
134.106354,34,66608.752694
135.991243,69,66616.682053
-81.338568,37,66623.071268
162.414206,60,66630.057363
117.77927,105,66643.542433
133.950866,67,66651.257514
155.643743,60,66660.057327
166.62651,78,66670.714328
-72.166912,97,66683.363921
146.923634,57,66691.806917
126.972696,31,66697.558856
132.083957,30,66703.225409
118.01886,22,66708.050611
150.751212,51,66715.911331
122.190634,27,66721.242903
152.419775,47,66728.666399
116.789068,21,66731.577519
-90.704888,69,66741.301648
131.175988,29,66745.133021
121.215824,30,66748.983854
150.246117,50,66756.717933
-55.854664,69,66766.419709
141.734081,48,66773.934189
-90.389004,50,66779.881136
108.458302,48,66787.421837
141.659492,38,66792.096653
160.757147,93,66804.329591
115.113719,23,66809.253116
135.721159,42,66816.156448
122.20024,34,66820.41481
160.315037,81,66831.413327
143.015007,41,66836.419705
170.886281,76,66846.889652
167.592704,62,66855.902747
126.638749,25,66861.032007
125.404682,27,66866.357869
141.310737,39,66872.950782
127.209153,30,66878.603706
-80.879342,46,66885.933882
121.589031,21,66890.650394
-99.283802,43,66897.674762
154.612398,73,66907.81876
138.384458,53,66915.890746
-48.489435,88,66927.598076
-62.319557,55,66934.092935
124.790629,28,66939.550335
147.397586,48,66945.278501
132.049856,32,66951.132504
127.209656,53,66959.181946
127.994525,35,66965.360041
145.708429,49,66972.985855
143.629249,48,66980.51844
-80.85164,38,66987.023201
-123.150846,107,67000.756646
131.796211,40,67005.663094
140.739063,37,67012.049654
151.772418,66,67021.461365
113.453161,20,67026.072865
133.632014,73,67036.225939
119.502687,31,67041.988766
-103.13282,94,67052.535044
160.976788,62,67059.736755
119.210176,73,67069.885508
146.285397,47,67075.492407
143.897906,53,67083.565397
153.96131,53,67089.82601
-65.477909,74,67100.042181
127.535612,36,67106.321376
142.455457,64,67113.722826
158.643628,63,67122.853644
159.154982,55,67131.131214
141.333045,38,67135.814961
131.010787,43,67142.843393
124.356984,26,67148.086778
134.727707,48,67153.830282
153.874981,57,67162.327713
153.044908,58,67170.903859
150.597323,49,67178.52987
115.166164,21,67183.250679
133.700659,105,67194.952301
136.233125,42,67201.86571
161.353464,87,67211.659866
156.163446,58,67218.439197
155.28113,50,67226.174242
144.752918,52,67234.119366
133.256779,44,67241.228147
-82.010886,58,67248.01325
-69.497689,51,67255.860229
147.177076,59,67264.546861
132.085355,37,67270.937755
-83.958154,69,67280.681679
136.857777,65,67288.174598
-77.328612,46,67293.699057
145.388443,53,67301.764088
140.441182,41,67308.587383
137.851253,80,67319.477138
117.175051,22,67322.555498
-89.82781,56,67329.132609
-108.581326,57,67337.612654
139.702344,49,67343.470076
140.23246,47,67350.900208
122.602926,23,67354.005431
113.858839,18,67358.397856
160.21613,125,67373.976327
-57.550581,66,67381.590691
144.945263,81,67392.531169
125.347742,36,67398.810506
-93.32035,64,67408.041166
128.662889,33,67413.989737
143.865142,72,67422.24189
174.490478,89,67434.045587
140.374003,56,67442.439503
124.000981,23,67447.347914
128.005645,28,67452.812181
119.278809,25,67457.943288
115.724849,20,67462.56648
159.152465,56,67470.933626
146.880627,56,67479.297455
148.574442,62,67488.293789
148.376422,47,67495.726618
146.156027,55,67503.985496
-84.312213,39,67510.553763
-86.413912,32,67514.649537
148.205327,56,67521.196414
-140.539826,129,67535.412082
153.486552,53,67543.468359
170.085769,65,67550.97883
-46.89578,91,67563.016803
140.405411,44,67570.138446
-76.548546,33,67576.097866
121.529019,26,67581.325572
188.927698,99,67594.190391
142.646587,65,67603.483032
156.889295,62,67612.501347
141.258963,55,67620.788594
130.577291,41,67625.804019
178.551447,84,67637.1067
120.629987,22,67640.118984
-127.201889,80,67649.229642
-74.882931,56,67655.80771
145.215709,49,67663.43702
117.824653,19,67666.136183
150.148757,128,67682.054221
-26.893009,73,67690.397839
175.576404,88,67702.104004
-68.567193,69,67711.796119
167.791598,76,67720.457495
126.556026,33,67726.429846
-87.305207,70,67734.477988
123.013529,25,67739.620822
-50.525764,88,67751.308951
117.638538,19,67755.823962
165.292424,79,67764.808886
114.221906,17,67767.326854
131.996389,44,67772.658633
144.771548,54,67780.819421
150.174272,46,67786.344535
-63.070882,67,67795.84239
116.053816,28,67801.302828
148.363968,54,67809.452487
131.483985,40,67816.155722
114.910828,18,67820.550003
146.262455,70,67830.406599
-68.644768,71,67840.324439
159.877271,62,67847.50806
115.108231,17,67851.789339
152.204629,51,67857.84461
134.971831,33,67863.813266
-107.241876,53,67871.879393
118.083013,28,67875.51456
143.162133,49,67883.161011
139.033377,67,67892.671438
171.575769,90,67902.801812
140.507538,52,67910.752273
127.520306,30,67916.408394
-76.591484,49,67922.255564
-84.647537,32,67926.321128
142.671407,43,67933.328582
135.712644,46,67940.632793
146.039856,46,67947.959819
160.142089,69,67955.896598
156.365418,84,67965.404017
132.423717,43,67972.40972
-757.962805,20,68129.099105
-70.960028,40,68135.783554
131.702837,36,68140.25144
116.965996,23,68145.169869
-80.542506,41,68150.157533
161.501245,71,68160.110804
142.965565,43,68165.30485
167.521662,102,68178.462172
153.547502,56,68186.838601
-138.649118,85,68198.20594
128.699176,34,68204.293137
135.967486,38,68210.774563
120.158641,30,68214.641831
141.865206,42,68221.561553
-141.542398,98,68234.355544
161.797628,55,68242.633898
-35.77877,103,68255.922727
119.557988,20,68260.537842
-72.209826,58,68267.346835
141.830347,40,68272.259963
142.913322,42,68279.162786
133.414484,32,68285.019521
126.379603,25,68288.334278
-75.254774,43,68295.332882
141.726146,53,68301.581556
141.910644,66,68309.202732
161.903051,56,68317.559419
-80.774547,66,68326.987721
115.864678,27,68330.516818
120.099173,34,68336.601341
124.070582,38,68341.291682
159.748164,66,68350.696792
116.733131,18,68355.094993
-86.17701,65,68364.388023
-78.39266,28,68369.81767
148.288409,50,68377.5535
117.876224,30,68381.411057
163.301307,61,68390.29475
143.97442,52,68398.253979
140.539444,58,68406.830754
-59.893787,88,68418.569753
130.79171,37,68423.142599
118.50657,19,68427.649729
145.583812,51,68433.708375
114.18271,21,68438.419966
156.348588,60,68445.409425
162.932975,64,68454.610527
-67.219815,52,68462.595117
119.707232,21,68467.309741
170.796311,74,68475.786734
114.882434,17,68478.333275
127.514383,30,68482.173418
-85.110933,80,68491.266991
128.694098,30,68496.944785
170.138813,82,68508.027912
-88.55843,83,68517.401865
-81.250049,43,68522.62555
-71.047538,48,68528.353732
106.999614,74,68536.797632
149.150143,66,68546.231662
137.105858,41,68553.04919
121.499597,25,68558.17257
136.347553,37,68564.542858
-78.158148,82,68575.624866
139.890958,49,68583.243534
144.857857,54,68589.603235
142.811081,53,68597.656171
145.422628,62,68604.846736
124.928488,41,68609.899799
125.101438,44,68617.018526
189.556009,92,68627.352383
119.570583,25,68630.688864
-55.057,83,68640.050959
127.367379,38,68646.547149
146.978169,48,68652.293096
-67.222041,93,68664.534698
137.586914,57,68673.01927
143.411428,45,68680.239455
124.668669,33,68686.194635
-47.246253,81,68695.361856
140.565332,65,68702.871953
128.214654,44,68709.988134
116.989955,22,68714.82059
141.098535,52,68722.83624
-83.587358,30,68728.506885
130.258236,43,68735.564206
147.688534,62,68744.632615
139.981052,45,68750.108427
144.49316,46,68755.685373
144.430304,40,68762.438535
139.003778,54,68770.652201
130.694334,65,68778.249012
-60.593318,103,68791.665192
146.153425,67,68801.267236
146.50722,50,68807.275711
146.276268,43,68814.334011
162.933723,82,68825.521406
116.003713,17,68829.84409
149.717616,64,68839.124901
-74.338529,47,68846.608176
137.558196,60,68853.66817
162.310582,86,68865.281436
-105.008459,105,68878.904241
-87.109106,65,68886.524575
130.672491,41,68893.382003
127.740388,29,68898.955596
139.173833,42,68905.909451
-125.492481,86,68917.517703
139.828437,50,68925.311155
164.931724,60,68934.178348
166.639658,102,68947.485935
-118.059346,110,68959.844459
-70.347026,67,68969.448662
140.292607,62,68976.727413
131.659066,35,68981.153917
127.898366,38,68985.889086
141.686444,42,68991.133767
142.626452,48,68996.924932
123.096401,29,69000.753455
124.376564,48,69006.552594
143.788656,70,69016.462193
126.899058,27,69021.828551
156.884646,120,69037.056043
140.799948,77,69047.719891
139.744273,57,69056.264433
148.264991,81,69067.350119
143.86389,51,69075.256154
121.898471,33,69079.461992
121.649468,26,69084.718034
156.730886,62,69092.002709
174.750267,66,69099.696533
-72.182297,45,69106.963073
-69.468462,113,69121.429187
139.378989,39,69128.069687
151.465307,46,69135.444075
162.41821,89,69145.569991
166.841159,77,69154.43449
-55.78783,64,69163.717008
150.497471,47,69171.186577
120.037226,26,69176.431827
125.774709,30,69182.121006
117.486896,25,69185.467988
-88.904353,109,69199.512102
122.701818,26,69204.778736
176.690163,83,69216.06497
154.387075,81,69225.337714
-87.783413,89,69237.247913
-57.974247,88,69249.085175
132.981499,37,69255.507452
112.183402,73,69263.941244
136.601706,36,69270.266762
138.295914,97,69283.038518
140.773032,43,69290.108543
163.765225,74,69300.450216
-52.83551,89,69312.361731
138.143263,62,69321.442551
128.256877,34,69327.553928
114.104599,20,69332.196442
-92.016229,47,69337.875861
126.458443,25,69343.04422
129.503991,28,69348.518565
127.690077,50,69356.316248
152.826042,72,69366.433859
136.42997,46,69373.811277
124.14818,47,69379.492696
-74.539546,34,69385.610327
159.388278,77,69396.260023
163.163967,81,69407.328568
134.907654,47,69414.824307
122.376853,29,69420.412322
174.79359,81,69429.690459
125.625543,34,69435.802203
-56.458396,65,69443.377492
123.939828,32,69449.270629
115.612282,16,69451.683953
142.646297,46,69457.26875
-95.691704,69,69467.095696
116.254445,18,69469.71435
159.859038,62,69478.793313
141.659096,44,69484.165842
131.300568,42,69491.120242
134.668741,44,69498.278305
137.184483,39,69503.118718
153.976859,61,69512.090014
162.942193,64,69519.587835
125.728835,36,69525.908036
124.772905,32,69531.806971
-405.414991,26,69696.595196
159.749187,55,69703.136037
137.379955,43,69710.194888
154.092013,58,69718.852514
-61.768614,50,69724.848275
-89.146175,87,69736.544825
-72.254663,68,69746.262666
-69.77933,43,69753.331882
124.329126,68,69763.032736
147.460049,42,69770.000041
124.438564,24,69775.055961
148.71994,53,69781.370238
144.014882,50,69789.176264
189.508776,117,69804.0473
115.113582,16,69808.250526
154.951106,55,69816.607519
135.576467,45,69823.87317
117.039946,19,69828.399689
170.831737,71,69838.44142
121.521021,22,69843.304197
143.642774,68,69853.005972
141.140541,40,69859.757616
146.472941,48,69867.354667
150.419268,48,69874.951048
156.678505,56,69883.394665
188.140566,83,69892.892144
-105.07971,65,69902.285154
152.010922,48,69908.079172
-83.152873,46,69913.675033
118.35124,19,69918.199221
116.411924,17,69920.740848
-97.803041,89,69932.68427
-89.884394,58,69939.542745
150.266093,53,69945.862251
170.082567,104,69959.395705
125.817976,55,69967.72914
170.932496,84,69977.33249
138.614424,46,69984.71328
126.898225,25,69989.861953
138.211399,37,69996.276136
160.195351,60,70005.122273
-89.566946,67,70014.703255
152.826859,60,70023.55963
136.29941,38,70030.09549
137.357741,37,70036.531036
116.545372,17,70040.835114
120.761873,24,70045.882231
139.079423,37,70052.307873
130.608213,35,70058.519331
-145.806619,123,70072.249279
118.371337,25,70077.411881
183.503679,97,70088.398721
120.007669,27,70091.971285
139.835162,69,70101.784463
117.036653,22,70106.625875
157.48458,59,70115.365045
150.929975,60,70124.23413
147.699239,49,70131.922828
148.455533,46,70139.307685
160.22127,62,70146.593757
121.427984,31,70152.38818
116.454197,20,70157.012625
-77.014628,39,70163.65632
151.726664,46,70171.028373
122.016527,25,70176.190934
119.219023,24,70181.260628
-62.268747,52,70187.502648
138.001818,42,70194.455011
149.704159,51,70202.36631
119.951757,23,70207.324445
-87.974181,50,70215.134833
138.376454,40,70221.888224
112.899995,73,70232.124091
-57.199694,63,70241.302468
111.052384,100,70254.392622
-50.48029,73,70264.635222
149.928425,56,70273.070168
139.589965,43,70280.118149
141.46841,50,70286.128526
154.124658,54,70294.350449
-50.753704,60,70303.232313
128.176807,70,70311.461152
-78.310684,41,70318.316477
142.76196,45,70325.592969
-73.36561,64,70334.868416
141.794646,72,70344.995151
125.663399,61,70352.16346
159.877444,94,70364.619995
125.46357,31,70370.411394
-88.292901,50,70378.205941
-76.28441,61,70387.178352
-129.109442,78,70397.935207
150.983887,47,70405.419015
116.917981,32,70411.329359
133.167863,61,70420.297007
130.844614,68,70428.257008
132.863848,35,70434.470886
-89.012881,85,70444.160391
126.451176,28,70449.629357
144.549161,45,70455.094082
158.484534,71,70465.109278
124.208703,27,70470.474622
145.723858,62,70479.551948
143.98194,72,70489.669503
146.273649,53,70497.788529
153.266437,59,70506.544333
134.675146,56,70514.984057
157.973884,86,70526.596531
114.266635,17,70529.101868
-78.940083,36,70535.418988
-61.049491,67,70543.233068
139.803246,40,70549.970865
132.012979,38,70556.502067
164.610164,72,70566.641926
112.91314,24,70569.898286
-23.274093,91,70582.033262
146.166844,75,70590.696088
133.895869,42,70595.851104
161.602894,68,70603.76754
140.767079,40,70610.521472
-83.430565,48,70618.113011
121.6725,75,70628.569844
146.7536,51,70636.487311
114.380958,24,70641.534475
121.449411,34,70647.643543
142.644249,63,70656.809639
129.592982,50,70662.820255
120.592172,35,70669.0361
-116.203894,68,70676.93361
146.662615,55,70683.463364
134.943571,47,70690.950361
-38.75503,98,70703.830174
-67.341079,63,70711.208964
119.702602,20,70715.835037
-77.925819,66,70725.335175
128.592054,27,70730.712291
120.509981,21,70735.451748
137.587753,81,70746.536974
144.437973,59,70755.27842
146.624484,52,70761.49221
154.178467,62,70770.575994
128.921285,33,70776.56702
138.323838,100,70789.648787
159.913713,78,70800.401742
142.939608,58,70807.310256
146.283771,53,70815.430152
161.630847,63,70822.845683
120.842992,31,70828.653922
119.537245,31,70834.450343
-73.854144,70,70844.376074
131.996116,41,70851.220061
172.939277,80,70862.19591
148.218369,47,70869.683398
124.267004,28,70875.143046
156.492054,61,70884.104484
-71.316886,67,70893.710831
116.704614,81,70904.777534
125.63887,34,70909.094017
-86.971741,48,70916.678038
159.501166,68,70926.379431
148.597496,48,70933.956398
144.17366,59,70940.903229
133.762997,31,70946.693734
155.546192,64,70955.958838
132.560204,66,70965.457689
120.451314,20,70968.337711
-73.798653,110,70982.506614
113.594681,15,70986.608251
117.108074,21,70991.33849
145.720064,54,70999.581582
141.813655,44,71006.743305
144.471307,65,71016.142478
162.694275,70,71026.070649
-72.502096,59,71034.812851
145.813054,45,71042.081818
137.867584,41,71048.931305
134.907323,64,71056.417387
135.246235,49,71062.312857
163.855923,67,71071.908482
153.8893,91,71082.252943
160.815007,59,71091.00002
119.190261,19,71095.520776
143.668781,40,71102.273835
117.157182,20,71106.896438
-43.259901,71,71116.923796
143.677056,41,71123.76581
